"set" "map" "mkr" "phys" "gen" "vld"
"Homo sapiens (mean)" "Chromosome 01" "D1S2217" 837022 0 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-768" 919830 0 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-3885" 989675 0 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-984" 2128800 5.8 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S243" 2171436 5.8 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S468" 3608114 11.03 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0140173" 3632202 11.06 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0903069" 3669448 12.51 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-3800" 3769273 12.51 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2845" 4368931 13.46 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0609187" 4406051 13.46 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0343078" 4451168 13.79 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2893" 4502024 13.79 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0228807" 4512461 13.79 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0278455" 4523792 13.79 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2660" 4715023 14.75 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1608" 4914098 15.45 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2132" 5046353 15.45 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S3405" 5414487 15.67 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2795" 5510834 15.67 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2145" 5690193 15.67 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S47" 5996052 17.13 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2633" 6011645 17.13 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0201877" 6212680 18.31 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2870" 6224030 18.59 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S253" 6293893 19.17 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2731" 6635605 19.17 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2642" 6784663 19.17 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S214" 6896284 19.17 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1646" 7076712 19.49 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2663" 7191860 20.04 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2694" 7276031 20.41 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0082273" 7308093 20.41 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0295775" 7336746 20.41 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S548" 7377105 20.58 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2666" 7389054 20.58 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0118401" 7402880 20.58 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S508" 7541650 21.55 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1612" 8052251 21.7 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1615" 8503578 23.13 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0393286" 8551104 23.54 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1160" 8598740 24.48 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1331517" 9298900 24.64 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1221825" 9305177 24.97 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1262026" 9335548 24.97 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S450" 9519686 24.97 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S244" 10508330 25.01 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2736" 10549930 25.11 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2213" 10779276 26.75 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1635" 10921820 26.75 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1151" 11398827 27.77 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2667" 11421304 27.77 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1557441" 11422487 27.77 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0209871" 11423944 27.77 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1557445" 11428839 27.77 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0123411" 11472243 27.77 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2740" 11855266 29.51 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1103976" 11887792 29.51 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1426762" 11980329 29.83 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S489" 11982317 29.83 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0016890" 12004558 29.83 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S434" 12266684 29.83 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2718" 12563423 31.99 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0036608" 12802717 31.99 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1597" 13529493 32.28 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S228" 13731716 32.92 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S402" 13910182 33.79 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2834" 14209796 34.16 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S407" 14599435 35.29 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S507" 14774076 35.29 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2728" 14905643 35.69 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S3472" 14946247 35.69 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1176" 14955083 35.96 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2672" 15024000 36.08 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S436" 15615821 38.08 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0127563" 16115620 38.08 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1789370" 16119962 38.08 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1101326" 16158597 38.32 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2697" 16164847 38.67 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S170" 17042848 39.87 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0364190" 17444643 39.87 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0807158" 17497757 41.2 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2144" 17528973 41.2 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S3669" 17528974 41.2 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1592" 17812843 42.02 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0148330" 18158062 42.63 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2826" 18178730 43.06 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0110324" 18725705 45.33 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2644" 18771806 45.33 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0613868" 18774852 45.33 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0613877" 18793238 45.33 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S3726" 18887766 46.4 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S483" 18977465 46.71 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S552" 19012272 46.87 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S378" 19259794 46.97 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2647" 19573442 47.05 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S199" 19702324 47.05 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2843" 20255868 48.01 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2732" 20381654 48.5 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S3720" 20657234 48.5 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S478" 21345033 49.33 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0841689" 21364853 49.33 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0898414" 21391837 49.33 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0461871" 21423906 49.33 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2828" 21687777 50.14 TRUE
"Homo sapiens (mean)" "Chromosome 01" "GGAA30B06" 21725243 50.22 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2725" 21875126 50.28 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2702" 22293740 50.66 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1539" 22465934 50.66 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2864" 22618334 51.09 TRUE
"Homo sapiens (mean)" "Chromosome 01" "A134VB1" 22656775 51.09 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2698" 23014137 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S458" 23182354 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2734" 23585312 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S482" 23598574 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2838" 23606444 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0110217" 23607959 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2620" 23608846 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0204928" 23624265 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0440794" 23632241 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-1577" 23946106 52.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1177" 23971391 54.37 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1152" 24234452 54.6 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2674" 24595247 54.6 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S234" 24896719 54.72 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1676" 25146208 55.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-4559" 25579384 55.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2885" 25823032 55.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "HMG17" 26480896 55.72 TRUE
"Homo sapiens (mean)" "Chromosome 01" "GGAA2D04" 26663784 56.09 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S455" 26973508 56.62 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2749" 26979870 56.62 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2639" 27621563 57.05 TRUE
"Homo sapiens (mean)" "Chromosome 01" "FGR" 27639112 57.05 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2787" 27811118 57.34 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0110133" 29011006 58.01 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2884" 29032074 58.01 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2854" 29098373 58.01 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-1677" 29339337 58.86 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S470" 29827858 58.86 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1622" 29980047 59.02 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0169042" 29980217 59.02 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0235290" 29988982 59.02 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S493" 30101860 59.15 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S449" 30388854 59.36 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S247" 30544775 60.04 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2781" 30622774 60.04 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S513" 31000823 61.5 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1161" 31080714 62.23 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-3437" 31082012 62.23 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0912567" 31133420 62.23 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S233" 31153069 62.23 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0097025" 31169752 62.23 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2765" 31736577 62.23 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2832" 31970710 62.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0982626" 32847263 62.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0059559" 33002197 62.88 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0110174" 33127896 63.04 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2676" 33154807 63.04 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S241" 33168955 63.04 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S201" 33692215 63.89 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2830" 33842325 64.61 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2783" 34024426 64.61 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2613" 34330439 65.97 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S393" 34622262 66 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S195" 34788585 66 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2730" 34886897 66.34 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S3463" 34952750 66.34 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-944" 34985143 66.34 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S496" 35076566 66.34 TRUE
"Homo sapiens (mean)" "Chromosome 01" "GATA137F01" 35103940 66.34 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S441" 35346463 66.34 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2656" 35863545 66.34 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1190" 36348509 66.55 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2729" 36740144 67.8 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S516" 36796899 68.07 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S472" 37102836 68.26 TRUE
"Homo sapiens (mean)" "Chromosome 01" "ATA4E01" 37143699 68.37 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2637" 37176153 68.37 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2723" 37176656 68.37 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0746118" 37291934 68.72 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S255" 37318809 68.72 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0458980" 37377432 70.03 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0183511" 37384360 70.03 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S186" 37900315 70.05 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S380" 38163539 70.83 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S3755" 38621373 72.65 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1157" 38864285 72.65 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S432" 39046253 72.65 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1591" 39215111 72.65 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2657" 39714051 73.58 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2892" 39860012 73.58 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1598" 40011254 73.58 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2131" 40317270 74.02 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC1231554" 40341501 74.48 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2743" 40383999 74.48 TRUE
"Homo sapiens (mean)" "Chromosome 01" "TSC0243108" 40391888 74.48 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2632" 40609706 75.2 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2706" 40741387 75.2 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1188" 41013741 75.2 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S391" 41049173 76.12 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-1504" 41162204 76.12 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-3095" 41167114 76.12 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2722" 41222563 76.12 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S3721" 41395585 76.12 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2130" 41486604 76.12 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S62" 41665388 76.16 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2645" 41925671 76.72 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S463" 42181838 76.72 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S1586" 42446383 76.72 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S193" 42688385 76.9 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2861" 42775954 76.9 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S443" 43257561 78.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-3825" 43359532 78.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S447" 43626647 78.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S211" 43900448 78.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2733" 44165862 78.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S2713" 44182569 78.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "GATA145F08" 44487069 78.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-4561" 44786393 78.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "WIAF-1934" 44789058 78.1 TRUE
"Homo sapiens (mean)" "Chromosome 01" "D1S421" 44925914 79.35 TRUE
