"set" "map" "mkr" "phys" "gen" "vld"
"Homo sapiens (male)" "Chromosome 01" "D1S2217" 837022 0 TRUE
"Homo sapiens (male)" "Chromosome 01" "WIAF-768" 919830 0 TRUE
"Homo sapiens (male)" "Chromosome 01" "WIAF-3885" 989675 9.12 TRUE
"Homo sapiens (male)" "Chromosome 01" "WIAF-984" 2128800 16.52 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S243" 2171436 16.52 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S468" 3608114 21.51 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0140173" 3632202 21.74 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0903069" 3669448 21.76 TRUE
"Homo sapiens (male)" "Chromosome 01" "WIAF-3800" 3769273 24.35 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2845" 4368931 24.35 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0609187" 4406051 24.35 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0343078" 4451168 24.35 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2893" 4502024 24.35 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0228807" 4512461 24.35 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0278455" 4523792 24.35 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2660" 4715023 25.19 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1608" 4914098 26.07 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2132" 5046353 26.07 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S3405" 5414487 26.07 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2795" 5510834 26.07 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2145" 5690193 26.8 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S47" 5996052 26.8 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2633" 6011645 29.63 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0201877" 6212680 29.63 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2870" 6224030 29.79 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S253" 6293893 30.63 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2731" 6635605 30.63 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2642" 6784663 30.63 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S214" 6896284 30.63 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1646" 7076712 31.22 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2663" 7191860 31.22 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2694" 7276031 31.22 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0082273" 7308093 31.22 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0295775" 7336746 31.22 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S548" 7377105 31.87 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2666" 7389054 31.87 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0118401" 7402880 31.87 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S508" 7541650 31.87 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1612" 8052251 32.57 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1615" 8503578 34.09 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0393286" 8551104 34.47 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1160" 8598740 35 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC1331517" 9298900 35.04 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC1221825" 9305177 35.46 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC1262026" 9335548 35.46 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S450" 9519686 35.46 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S244" 10508330 35.49 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2736" 10549930 35.74 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2213" 10779276 37.58 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1635" 10921820 37.58 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1151" 11398827 37.58 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2667" 11421304 37.58 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC1557441" 11422487 37.58 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0209871" 11423944 37.58 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC1557445" 11428839 37.58 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0123411" 11472243 37.58 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2740" 11855266 38.71 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC1103976" 11887792 38.71 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC1426762" 11980329 38.96 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S489" 11982317 38.96 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0016890" 12004558 38.96 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S434" 12266684 38.96 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2718" 12563423 40.15 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0036608" 12802717 40.17 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1597" 13529493 40.17 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S228" 13731716 40.17 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S402" 13910182 40.17 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2834" 14209796 40.17 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S407" 14599435 41.7 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S507" 14774076 41.7 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2728" 14905643 42.09 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S3472" 14946247 42.09 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1176" 14955083 42.09 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2672" 15024000 42.09 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S436" 15615821 44.22 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0127563" 16115620 44.22 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC1789370" 16119962 44.22 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC1101326" 16158597 44.22 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2697" 16164847 46.44 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S170" 17042848 46.68 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0364190" 17444643 46.68 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0807158" 17497757 46.68 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2144" 17528973 47.11 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S3669" 17528974 47.16 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S1592" 17812843 47.16 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0148330" 18158062 48.25 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2826" 18178730 48.32 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0110324" 18725705 49.31 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2644" 18771806 49.31 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0613868" 18774852 49.31 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0613877" 18793238 49.31 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S3726" 18887766 50.12 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S483" 18977465 50.55 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S552" 19012272 50.55 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S378" 19259794 50.55 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2647" 19573442 50.55 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S199" 19702324 50.55 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2843" 20255868 51.43 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2732" 20381654 51.43 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S3720" 20657234 51.44 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S478" 21345033 52.06 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0841689" 21364853 52.7 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0898414" 21391837 52.7 TRUE
"Homo sapiens (male)" "Chromosome 01" "TSC0461871" 21423906 52.7 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2828" 21687777 52.7 TRUE
"Homo sapiens (male)" "Chromosome 01" "GGAA30B06" 21725243 52.7 TRUE
"Homo sapiens (male)" "Chromosome 01" "D1S2725" 21875126 52.7 TRUE
